,vendor,merchant,date,n_lines
25523,C,1805,2019-12-19,434
25524,C,1805,2019-12-20,405
25525,C,1805,2019-12-21,308
25526,C,1805,2019-12-22,219
25527,C,1805,2019-12-23,129
25528,C,1805,2019-12-24,417
25529,C,1805,2019-12-25,56
25530,C,1805,2019-12-26,126
25531,C,1805,2019-12-27,362
25532,C,1805,2019-12-28,681
25533,C,1805,2019-12-29,387
25534,C,1805,2019-12-30,467
25535,C,1805,2019-12-31,767
25536,C,1805,2020-01-01,347
25537,C,1805,2020-01-10,655
25538,C,1805,2020-01-11,713
25539,C,1805,2020-01-12,198
25540,C,1805,2020-01-13,16
25541,C,1805,2020-01-14,612
25542,C,1805,2020-01-15,231
25543,C,1805,2020-01-16,360
25544,C,1805,2020-01-17,571
25545,C,1805,2020-01-18,1184
25546,C,1805,2020-01-19,827
25547,C,1805,2020-01-21,566
25548,C,1805,2020-01-22,185
25549,C,1805,2020-01-23,340
25550,C,1805,2020-01-24,571
25551,C,1805,2020-01-25,894
25552,C,1805,2020-01-26,334
25553,C,1805,2020-01-27,37
25554,C,1805,2020-01-28,109
25555,C,1805,2020-01-29,236
25556,C,1805,2020-01-30,138
25557,C,1805,2020-01-31,872
25558,C,1805,2020-02-01,856
25559,C,1805,2020-02-02,215
25560,C,1805,2020-02-03,31
25561,C,1805,2020-02-04,388
25562,C,1805,2020-02-05,346
25563,C,1805,2020-02-06,333
25564,C,1805,2020-02-07,692
25565,C,1805,2020-02-08,578
25566,C,1805,2020-02-09,84
25567,C,1805,2020-02-11,382
25568,C,1805,2020-02-12,180
25569,C,1805,2020-02-13,302
25570,C,1805,2020-02-14,398
25571,C,1805,2020-02-15,751
25572,C,1805,2020-02-16,205
25573,C,1805,2020-02-18,280
25574,C,1805,2020-02-19,278
25575,C,1805,2020-02-20,459
25576,C,1805,2020-02-21,816
25577,C,1805,2020-02-22,755
25578,C,1805,2020-02-23,378
25579,C,1805,2020-02-24,7
25580,C,1805,2020-02-25,506
25581,C,1805,2020-02-26,349
25582,C,1805,2020-02-27,363
25583,C,1805,2020-02-28,579
25584,C,1805,2020-02-29,940
25585,C,1805,2020-03-01,272
25586,C,1805,2020-03-02,4
25587,C,1805,2020-03-03,299
25588,C,1805,2020-03-04,414
25589,C,1805,2020-03-05,378
25590,C,1805,2020-03-06,735
25591,C,1805,2020-03-07,599
25592,C,1805,2020-03-08,382
25593,C,1805,2020-03-09,2
25594,C,1805,2020-03-10,218
25595,C,1805,2020-03-11,447
25596,C,1805,2020-03-12,414
25597,C,1805,2020-03-13,295
25598,C,1805,2020-03-14,184
25599,C,1805,2020-03-15,138
25600,C,1805,2020-03-16,33
25601,C,1805,2020-03-17,4
25602,C,1805,2020-03-18,8
25603,C,1805,2020-03-19,1
25604,C,1805,2020-03-20,39
25605,C,2656,2018-09-07,100
25606,C,2656,2018-09-08,107
25607,C,2656,2018-09-09,202
25608,C,2656,2018-09-11,132
25609,C,2656,2018-09-12,198
25610,C,2656,2018-09-13,109
25611,C,2656,2018-09-14,144
25612,C,2656,2018-09-15,46
25613,C,2656,2018-09-16,169
25614,C,2656,2018-09-18,124
25615,C,2656,2018-09-19,77
25616,C,2656,2018-09-20,114
25617,C,2656,2018-09-21,27
25618,C,2656,2018-09-22,85
25619,C,2656,2018-09-23,114
25620,C,2656,2018-09-25,169
25621,C,2656,2018-09-26,166
25622,C,2656,2018-09-27,87
25623,C,2656,2018-09-28,40
25624,C,2656,2018-09-29,74
25625,C,2656,2018-09-30,165
25626,C,2656,2018-10-02,28
25627,C,2656,2018-10-03,140
25628,C,2656,2018-10-04,156
25629,C,2656,2018-10-05,152
25630,C,2656,2018-10-06,124
25631,C,2656,2018-10-07,121
25632,C,2656,2018-10-09,181
25633,C,2656,2018-10-10,91
25634,C,2656,2018-10-11,152
25635,C,2656,2018-10-12,20
25636,C,2656,2018-10-13,171
25637,C,2656,2018-10-14,166
25638,C,2656,2018-10-16,32
25639,C,2656,2018-10-17,82
25640,C,2656,2018-10-18,98
25641,C,2656,2018-10-19,54
25642,C,2656,2018-10-20,49
25643,C,2656,2018-10-21,107
25644,C,2656,2018-10-23,26
25645,C,2656,2018-10-24,77
25646,C,2656,2018-10-25,176
25647,C,2656,2018-10-26,161
25648,C,2656,2018-10-28,65
25649,C,2656,2018-10-30,140
25650,C,2656,2018-10-31,119
25651,C,2656,2018-11-01,130
25652,C,2656,2018-11-02,124
25653,C,2656,2018-11-03,167
25654,C,2656,2018-11-04,114
25655,C,2656,2018-11-06,25
25656,C,2656,2018-11-07,154
25657,C,2656,2018-11-08,142
25658,C,2656,2018-11-09,51
25659,C,2656,2018-11-10,247
25660,C,2656,2018-11-11,225
25661,C,2656,2018-11-13,117
25662,C,2656,2018-11-14,59
25663,C,2656,2018-11-15,88
25664,C,2656,2018-11-16,21
25665,C,2656,2018-11-18,153
25666,C,2656,2018-11-20,76
25667,C,2656,2018-11-21,134
25668,C,2656,2018-11-22,151
25669,C,2656,2018-11-23,95
25670,C,2656,2018-11-24,205
25671,C,2656,2018-11-25,130
25672,C,2656,2018-11-27,133
25673,C,2656,2018-11-28,122
25674,C,2656,2018-11-29,160
25675,C,2656,2018-11-30,151
25676,C,2656,2018-12-01,248
25677,C,2656,2018-12-02,99
25678,C,2656,2018-12-04,1
25679,C,2656,2018-12-05,161
25680,C,2656,2018-12-06,131
25681,C,2656,2018-12-07,210
25682,C,2656,2018-12-08,199
25683,C,2656,2018-12-09,211
25684,C,2656,2018-12-11,185
25685,C,2656,2018-12-12,210
25686,C,2656,2018-12-13,166
25687,C,2656,2018-12-14,178
25688,C,2656,2018-12-15,191
25689,C,2656,2018-12-16,111
25690,C,2656,2018-12-17,43
25691,C,2656,2018-12-18,75
25692,C,2656,2018-12-19,167
25693,C,2656,2018-12-20,143
25694,C,2656,2018-12-21,103
25695,C,2656,2018-12-25,292
25696,C,2656,2018-12-26,113
25697,C,2656,2018-12-27,66
25698,C,2656,2018-12-28,315
25699,C,2656,2018-12-29,32
25700,C,2656,2018-12-30,65
25701,C,2656,2019-01-08,61
25702,C,2656,2019-01-09,115
25703,C,2656,2019-01-10,304
25704,C,2656,2019-01-11,75
25705,C,2656,2019-01-12,170
25706,C,2656,2019-01-13,129
25707,C,2656,2019-01-15,27
25708,C,2656,2019-01-16,90
25709,C,2656,2019-01-17,45
25710,C,2656,2019-01-18,71
25711,C,2656,2019-01-19,115
25712,C,2656,2019-01-20,127
25713,C,2656,2019-01-22,52
25714,C,2656,2019-01-23,35
25715,C,2656,2019-01-24,86
25716,C,2656,2019-01-25,118
25717,C,2656,2019-01-27,225
25718,C,2656,2019-01-29,6
25719,C,2656,2019-01-30,64
25720,C,2656,2019-01-31,57
25721,C,2656,2019-02-01,23
25722,C,2656,2019-02-02,80
25723,C,2656,2019-02-03,155
25724,C,2656,2019-02-05,56
25725,C,2656,2019-02-06,37
25726,C,2656,2019-02-07,80
25727,C,2656,2019-02-08,69
25728,C,2656,2019-02-09,94
25729,C,2656,2019-02-10,154
25730,C,2656,2019-02-12,80
25731,C,2656,2019-02-13,79
25732,C,2656,2019-02-14,141
25733,C,2656,2019-02-15,91
25734,C,2656,2019-02-16,213
25735,C,2656,2019-02-17,103
25736,C,2656,2019-02-22,62
25737,C,2656,2019-02-23,110
25738,C,2656,2019-02-24,146
25739,C,2656,2019-02-26,73
25740,C,2656,2019-02-27,54
25741,C,2656,2019-02-28,130
25742,C,2656,2019-03-01,50
25743,C,2656,2019-03-02,61
25744,C,2656,2019-03-03,100
25745,C,2656,2019-03-05,29
25746,C,2656,2019-03-06,18
25747,C,2656,2019-03-07,117
25748,C,2656,2019-03-08,34
25749,C,2656,2019-03-09,74
25750,C,2656,2019-03-10,21
25751,C,2656,2019-03-12,52
25752,C,2656,2019-03-13,60
25753,C,2656,2019-03-14,95
25754,C,2656,2019-03-15,19
25755,C,2656,2019-03-16,124
25756,C,2656,2019-03-17,153
25757,C,2656,2019-03-19,69
25758,C,2656,2019-03-20,79
25759,C,2656,2019-03-21,166
25760,C,2656,2019-03-23,128
25761,C,2656,2019-03-24,54
25762,C,2656,2019-03-26,15
25763,C,2656,2019-03-27,206
25764,C,2656,2019-03-28,138
25765,C,2656,2019-03-29,36
25766,C,2656,2019-03-30,85
25767,C,2656,2019-03-31,52
25768,C,2656,2019-04-02,95
25769,C,2656,2019-04-03,45
25770,C,2656,2019-04-04,216
25771,C,2656,2019-04-05,49
25772,C,2656,2019-04-06,28
25773,C,2656,2019-04-07,94
25774,C,2656,2019-04-09,112
25775,C,2656,2019-04-10,54
25776,C,2656,2019-04-11,147
25777,C,2656,2019-04-12,117
25778,C,2656,2019-04-13,96
25779,C,2656,2019-04-14,114
25780,C,2656,2019-04-15,11
25781,C,2656,2019-04-16,35
25782,C,2656,2019-04-17,55
25783,C,2656,2019-04-18,134
25784,C,2656,2019-04-19,50
25785,C,2656,2019-04-21,117
25786,C,2656,2019-04-22,33
25787,C,2656,2019-04-23,6
25788,C,2656,2019-04-24,145
25789,C,2656,2019-04-25,175
25790,C,2656,2019-04-26,55
25791,C,2656,2019-04-27,462
25792,C,2656,2019-04-28,113
25793,C,2656,2019-04-29,48
25794,C,2656,2019-04-30,92
25795,C,2656,2019-05-01,215
25796,C,2656,2019-05-02,84
25797,C,2656,2019-05-03,9
25798,C,2656,2019-05-04,266
25799,C,2656,2019-05-05,192
25800,C,2656,2019-05-07,83
25801,C,2656,2019-05-08,197
25802,C,2656,2019-05-09,217
25803,C,2656,2019-05-10,80
25804,C,2656,2019-05-11,179
25805,C,2656,2019-05-12,189
25806,C,2656,2019-05-14,81
25807,C,2656,2019-05-15,21
25808,C,2656,2019-05-16,128
25809,C,2656,2019-05-17,105
25810,C,2656,2019-05-18,126
25811,C,2656,2019-05-19,215
25812,C,2656,2019-05-23,149
25813,C,2656,2019-05-24,12
25814,C,2656,2019-05-25,92
25815,C,2656,2019-05-26,83
25816,C,2656,2019-05-28,129
25817,C,2656,2019-05-29,47
25818,C,2656,2019-05-30,213
25819,C,2656,2019-05-31,23
25820,C,2656,2019-06-01,96
25821,C,2656,2019-06-02,56
25822,C,2656,2019-06-04,94
25823,C,2656,2019-06-05,48
25824,C,2656,2019-06-06,183
25825,C,2656,2019-06-07,30
25826,C,2656,2019-06-08,124
25827,C,2656,2019-06-09,309
25828,C,2656,2019-06-10,60
25829,C,2656,2019-06-11,13
25830,C,2656,2019-06-12,25
25831,C,2656,2019-06-13,345
25832,C,2656,2019-06-14,120
25833,C,2656,2019-06-15,79
25834,C,2656,2019-06-16,143
25835,C,2656,2019-06-18,178
25836,C,2656,2019-06-19,28
25837,C,2656,2019-06-20,169
25838,C,2656,2019-06-21,67
25839,C,2656,2019-06-22,71
25840,C,2656,2019-06-23,1
25841,C,2656,2019-06-25,188
25842,C,2656,2019-06-26,36
25843,C,2656,2019-06-27,208
25844,C,2656,2019-06-28,85
25845,C,2656,2019-06-29,71
25846,C,2656,2019-06-30,103
25847,C,2656,2019-07-02,33
25848,C,2656,2019-07-03,93
25849,C,2656,2019-07-04,148
25850,C,2656,2019-07-05,116
25851,C,2656,2019-07-06,140
25852,C,2656,2019-07-07,189
25853,C,2656,2019-07-09,178
25854,C,2656,2019-07-10,18
25855,C,2656,2019-07-11,159
25856,C,2656,2019-07-12,117
25857,C,2656,2019-07-13,112
25858,C,2656,2019-07-14,115
25859,C,2656,2019-07-16,191
25860,C,2656,2019-07-17,144
25861,C,2656,2019-07-18,84
25862,C,2656,2019-07-19,79
25863,C,2656,2019-07-20,91
25864,C,2656,2019-07-21,518
25865,C,2656,2019-07-23,167
25866,C,2656,2019-07-24,277
25867,C,2656,2019-07-25,324
25868,C,2656,2019-07-26,84
25869,C,2656,2019-07-27,148
25870,C,2656,2019-07-28,202
25871,C,2656,2019-07-30,149
25872,C,2656,2019-07-31,70
25873,C,2656,2019-08-01,196
25874,C,2656,2019-08-02,60
25875,C,2656,2019-08-03,84
25876,C,2656,2019-08-04,114
25877,C,2656,2019-08-06,129
25878,C,2656,2019-08-07,52
25879,C,2656,2019-08-08,243
25880,C,2656,2019-08-09,37
25881,C,2656,2019-08-10,60
25882,C,2656,2019-08-11,115
25883,C,2656,2019-08-13,119
25884,C,2656,2019-08-14,44
25885,C,2656,2019-08-15,225
25886,C,2656,2019-08-16,48
25887,C,2656,2019-08-17,119
25888,C,2656,2019-08-18,139
25889,C,2656,2019-08-20,123
25890,C,2656,2019-08-21,124
25891,C,2656,2019-08-22,215
25892,C,2656,2019-08-23,37
25893,C,2656,2019-08-24,37
25894,C,2656,2019-08-25,86
25895,C,2656,2019-08-27,50
25896,C,2656,2019-08-28,83
25897,C,2656,2019-08-29,107
25898,C,2656,2019-08-31,92
25899,C,2656,2019-09-01,125
25900,C,2656,2019-09-03,57
25901,C,2656,2019-09-04,90
25902,C,2656,2019-09-05,126
25903,C,2656,2019-09-06,47
25904,C,2656,2019-09-07,47
25905,C,2656,2019-09-08,71
25906,C,2656,2019-09-10,143
25907,C,2656,2019-09-11,38
25908,C,2656,2019-09-12,366
25909,C,2656,2019-09-13,15
25910,C,2656,2019-09-14,33
25911,C,2656,2019-09-15,63
25912,C,2656,2019-09-17,156
25913,C,2656,2019-09-18,63
25914,C,2656,2019-09-19,164
25915,C,2656,2019-09-20,36
25916,C,2656,2019-09-21,98
25917,C,2656,2019-09-22,195
25918,C,2656,2019-09-24,144
25919,C,2656,2019-09-25,108
25920,C,2656,2019-09-26,424
25921,C,2656,2019-09-27,45
25922,C,2656,2019-09-28,69
25923,C,2656,2019-09-29,226
25924,C,2656,2019-10-01,132
25925,C,2656,2019-10-02,225
25926,C,2656,2019-10-03,167
25927,C,2656,2019-10-04,59
25928,C,2656,2019-10-05,64
25929,C,2656,2019-10-06,74
25930,C,2656,2019-10-08,134
25931,C,2656,2019-10-09,54
25932,C,2656,2019-10-10,293
25933,C,2656,2019-10-11,10
25934,C,2656,2019-10-12,151
25935,C,2656,2019-10-13,105
25936,C,2656,2019-10-15,96
25937,C,2656,2019-10-16,62
25938,C,2656,2019-10-17,123
25939,C,2656,2019-10-18,60
25940,C,2656,2019-10-19,160
25941,C,2656,2019-10-20,100
25942,C,2656,2019-10-22,111
25943,C,2656,2019-10-23,34
25944,C,2656,2019-10-24,126
25945,C,2656,2019-10-25,202
25946,C,2656,2019-10-26,74
25947,C,2656,2019-10-27,153
25948,C,2656,2019-10-29,64
25949,C,2656,2019-10-30,76
25950,C,2656,2019-10-31,117
25951,C,2656,2019-11-01,146
25952,C,2656,2019-11-02,42
25953,C,2656,2019-11-03,138
25954,C,2656,2019-11-05,54
25955,C,2656,2019-11-06,165
25956,C,2656,2019-11-07,114
25957,C,2656,2019-11-08,35
25958,C,2656,2019-11-09,94
25959,C,2656,2019-11-10,63
25960,C,2656,2019-11-11,76
25961,C,2656,2019-11-12,177
25962,C,2656,2019-11-13,83
25963,C,2656,2019-11-14,124
25964,C,2656,2019-11-15,76
25965,C,2656,2019-11-16,48
25966,C,2656,2019-11-17,175
25967,C,2656,2019-11-19,90
25968,C,2656,2019-11-20,112
25969,C,2656,2019-11-21,278
25970,C,2656,2019-11-22,42
25971,C,2656,2019-11-23,103
25972,C,2656,2019-11-24,112
25973,C,2656,2019-11-26,92
25974,C,2656,2019-11-27,177
25975,C,2656,2019-11-28,188
25976,C,2656,2019-11-29,99
25977,C,2656,2019-11-30,115
25978,C,2656,2019-12-01,383
25979,C,2656,2019-12-03,61
25980,C,2656,2019-12-04,130
25981,C,2656,2019-12-05,132
25982,C,2656,2019-12-06,105
25983,C,2656,2019-12-07,269
25984,C,2656,2019-12-08,98
25985,C,2656,2019-12-10,54
25986,C,2656,2019-12-11,202
25987,C,2656,2019-12-12,156
25988,C,2656,2019-12-13,51
25989,C,2656,2019-12-14,75
25990,C,2656,2019-12-15,100
25991,C,2656,2019-12-17,40
25992,C,2656,2019-12-18,241
25993,C,2656,2019-12-19,47
25994,C,2656,2019-12-20,99
25995,C,2656,2019-12-21,14
25996,C,2656,2019-12-25,457
25997,C,2656,2019-12-26,386
25998,C,2656,2019-12-27,50
25999,C,2656,2019-12-28,57
26000,C,2656,2019-12-29,14
26001,C,2656,2019-12-31,221
26002,C,2656,2020-01-14,62
26003,C,2656,2020-01-15,130
26004,C,2656,2020-01-16,87
26005,C,2656,2020-01-17,10
26006,C,2656,2020-01-18,29
26007,C,2656,2020-01-19,108
26008,C,2656,2020-01-21,133
26009,C,2656,2020-01-22,22
26010,C,2656,2020-01-23,112
26011,C,2656,2020-01-24,155
26012,C,2656,2020-01-25,48
26013,C,2656,2020-01-26,218
26014,C,2656,2020-01-28,104
26015,C,2656,2020-01-29,138
26016,C,2656,2020-01-30,96
26017,C,2656,2020-02-01,282
26018,C,2656,2020-02-02,56
26019,C,2656,2020-02-04,50
26020,C,2656,2020-02-05,11
26021,C,2656,2020-02-06,200
26022,C,2656,2020-02-07,26
26023,C,2656,2020-02-08,102
26024,C,2656,2020-02-09,71
26025,C,2656,2020-02-11,217
26026,C,2656,2020-02-12,63
26027,C,2656,2020-02-13,200
26028,C,2656,2020-02-15,390
26029,C,2656,2020-02-16,85
26030,C,2656,2020-02-18,169
26031,C,2656,2020-02-19,57
26032,C,2656,2020-02-20,58
26033,C,2656,2020-02-21,143
26034,C,2656,2020-02-22,126
26035,C,2656,2020-02-23,132
26036,C,2656,2020-02-25,77
26037,C,2656,2020-02-26,84
26038,C,2656,2020-02-27,371
26039,C,2656,2020-02-28,336
26040,C,2656,2020-02-29,67
26041,C,2656,2020-03-01,135
26042,C,2656,2020-03-03,157
26043,C,2656,2020-03-04,67
26044,C,2656,2020-03-05,327
26045,C,2656,2020-03-06,137
26046,C,2656,2020-03-07,416
26047,C,2656,2020-03-08,76
26048,C,2656,2020-03-10,50
26049,C,2656,2020-03-11,51
26050,C,2656,2020-03-12,308
26051,C,2656,2020-03-13,95
26052,C,2656,2020-03-14,78
26053,C,2656,2020-03-15,54
26054,C,2656,2020-04-17,22
26055,C,2656,2020-04-19,28
26056,C,2656,2020-04-24,13
26057,C,2656,2020-04-25,10
26058,C,2656,2020-04-26,28
26059,C,2656,2020-05-01,34
26060,C,2656,2020-05-02,24
26061,C,2656,2020-05-03,17
26062,C,3021,2018-02-14,63
26063,C,3021,2018-02-15,26
26064,C,3021,2018-02-16,223
26065,C,3021,2018-02-17,214
26066,C,3021,2018-02-18,278
26067,C,3021,2018-02-21,30
26068,C,3021,2018-02-22,92
26069,C,3021,2018-02-23,132
26070,C,3021,2018-02-24,62
26071,C,3021,2018-02-25,306
26072,C,3021,2018-02-28,81
26073,C,3021,2018-03-01,76
26074,C,3021,2018-03-02,77
26075,C,3021,2018-03-03,202
26076,C,3021,2018-03-04,231
26077,C,3021,2018-03-07,91
26078,C,3021,2018-03-08,21
26079,C,3021,2018-03-09,44
26080,C,3021,2018-03-10,239
26081,C,3021,2018-03-11,228
26082,C,3021,2018-03-14,51
26083,C,3021,2018-03-15,71
26084,C,3021,2018-03-16,74
26085,C,3021,2018-03-17,88
26086,C,3021,2018-03-18,233
26087,C,3021,2018-03-21,64
26088,C,3021,2018-03-22,52
26089,C,3021,2018-03-23,163
26090,C,3021,2018-03-24,284
26091,C,3021,2018-03-25,341
26092,C,3021,2018-03-28,40
26093,C,3021,2018-03-29,357
26094,C,3021,2018-03-30,278
26095,C,3021,2018-03-31,230
26096,C,3021,2018-04-01,319
26097,C,3021,2018-04-02,598
26098,C,3021,2018-04-04,31
26099,C,3021,2018-04-05,60
26100,C,3021,2018-04-06,179
26101,C,3021,2018-04-07,712
26102,C,3021,2018-04-08,749
26103,C,3021,2018-04-11,98
26104,C,3021,2018-04-12,78
26105,C,3021,2018-04-13,53
26106,C,3021,2018-04-14,602
26107,C,3021,2018-04-15,767
26108,C,3021,2018-04-17,3
26109,C,3021,2018-04-18,149
26110,C,3021,2018-04-19,75
26111,C,3021,2018-04-20,113
26112,C,3021,2018-04-21,305
26113,C,3021,2018-04-22,221
26114,C,3021,2018-04-25,63
26115,C,3021,2018-04-26,36
26116,C,3021,2018-04-27,98
26117,C,3021,2018-04-28,257
26118,C,3021,2018-04-29,393
26119,C,3021,2018-05-01,305
26120,C,3021,2018-05-02,114
26121,C,3021,2018-05-03,85
26122,C,3021,2018-05-04,157
26123,C,3021,2018-05-05,216
26124,C,3021,2018-05-06,469
26125,C,3021,2018-05-09,105
26126,C,3021,2018-05-10,324
26127,C,3021,2018-05-11,269
26128,C,3021,2018-05-12,222
26129,C,3021,2018-05-13,341
26130,C,3021,2018-05-16,71
26131,C,3021,2018-05-17,154
26132,C,3021,2018-05-18,161
26133,C,3021,2018-05-19,285
26134,C,3021,2018-05-20,504
26135,C,3021,2018-05-21,560
26136,C,3021,2018-05-23,78
26137,C,3021,2018-05-24,83
26138,C,3021,2018-05-25,193
26139,C,3021,2018-05-26,305
26140,C,3021,2018-05-27,322
26141,C,3021,2018-05-30,140
26142,C,3021,2018-05-31,293
26143,C,3021,2018-06-01,84
26144,C,3021,2018-06-02,255
26145,C,3021,2018-06-03,392
26146,C,3021,2018-06-06,179
26147,C,3021,2018-06-07,78
26148,C,3021,2018-06-08,114
26149,C,3021,2018-06-09,244
26150,C,3021,2018-06-10,363
26151,C,3021,2018-06-13,67
26152,C,3021,2018-06-14,110
26153,C,3021,2018-06-15,164
26154,C,3021,2018-06-16,307
26155,C,3021,2018-06-17,254
26156,C,3021,2018-06-20,41
26157,C,3021,2018-06-21,106
26158,C,3021,2018-06-22,113
26159,C,3021,2018-06-23,181
26160,C,3021,2018-06-24,345
26161,C,3021,2018-06-27,137
26162,C,3021,2018-06-28,202
26163,C,3021,2018-06-29,215
26164,C,3021,2018-06-30,263
26165,C,3021,2018-07-01,311
26166,C,3021,2018-07-04,147
26167,C,3021,2018-07-05,155
26168,C,3021,2018-07-06,158
26169,C,3021,2018-07-07,286
26170,C,3021,2018-07-08,358
26171,C,3021,2018-07-11,90
26172,C,3021,2018-07-12,89
26173,C,3021,2018-07-13,107
26174,C,3021,2018-07-14,324
26175,C,3021,2018-07-15,278
26176,C,3021,2018-07-18,127
26177,C,3021,2018-07-19,3
26178,C,3021,2018-07-20,125
26179,C,3021,2018-07-21,10
26180,C,3021,2018-07-22,349
26181,C,3021,2018-07-25,170
26182,C,3021,2018-07-26,107
26183,C,3021,2018-07-27,275
26184,C,3021,2018-07-28,244
26185,C,3021,2018-07-29,364
26186,C,3021,2018-08-01,149
26187,C,3021,2018-08-02,100
26188,C,3021,2018-08-03,308
26189,C,3021,2018-08-04,174
26190,C,3021,2018-08-05,342
26191,C,3021,2018-08-08,176
26192,C,3021,2018-08-09,122
26193,C,3021,2018-08-10,194
26194,C,3021,2018-08-11,52
26195,C,3021,2018-08-12,326
26196,C,3021,2018-08-15,148
26197,C,3021,2018-08-16,121
26198,C,3021,2018-08-17,119
26199,C,3021,2018-08-18,19
26200,C,3021,2018-08-19,465
26201,C,3021,2018-08-22,124
26202,C,3021,2018-08-23,66
26203,C,3021,2018-08-24,32
26204,C,3021,2018-08-25,299
26205,C,3021,2018-08-26,437
26206,C,3021,2018-08-29,59
26207,C,3021,2018-08-30,84
26208,C,3021,2018-08-31,182
26209,C,3021,2018-09-01,269
26210,C,3021,2018-09-02,299
26211,C,3021,2018-09-05,55
26212,C,3021,2018-09-06,44
26213,C,3021,2018-09-07,113
26214,C,3021,2018-09-08,21
26215,C,3021,2018-09-09,395
26216,C,3021,2018-09-12,109
26217,C,3021,2018-09-13,97
26218,C,3021,2018-09-14,46
26219,C,3021,2018-09-15,52
26220,C,3021,2018-09-16,390
26221,C,3021,2018-09-19,181
26222,C,3021,2018-09-20,107
26223,C,3021,2018-09-21,150
26224,C,3021,2018-09-22,174
26225,C,3021,2018-09-23,190
26226,C,3021,2018-09-26,142
26227,C,3021,2018-09-27,87
26228,C,3021,2018-09-28,292
26229,C,3021,2018-09-29,39
26230,C,3021,2018-09-30,245
26231,C,3021,2018-10-01,2
26232,C,3021,2018-10-03,309
26233,C,3021,2018-10-04,157
26234,C,3021,2018-10-05,109
26235,C,3021,2018-10-06,77
26236,C,3021,2018-10-07,280
26237,C,3021,2018-10-08,2
26238,C,3021,2018-10-10,82
26239,C,3021,2018-10-11,108
26240,C,3021,2018-10-12,112
26241,C,3021,2018-10-13,266
26242,C,3021,2018-10-14,379
26243,C,3021,2018-10-17,107
26244,C,3021,2018-10-18,107
26245,C,3021,2018-10-19,181
26246,C,3021,2018-10-20,237
26247,C,3021,2018-10-21,479
26248,C,3021,2018-10-24,68
26249,C,3021,2018-10-25,39
26250,C,3021,2018-10-26,50
26251,C,3021,2018-10-27,297
26252,C,3021,2018-10-28,458
26253,C,3021,2018-10-31,28
26254,C,3021,2018-11-01,98
26255,C,3021,2018-11-02,160
26256,C,3021,2018-11-03,153
26257,C,3021,2018-11-04,222
26258,C,3021,2018-11-07,46
26259,C,3021,2018-11-08,85
26260,C,3021,2018-11-09,35
26261,C,3021,2018-11-10,405
26262,C,3021,2018-11-11,493
26263,C,3021,2018-11-14,112
26264,C,3021,2018-11-15,56
26265,C,3021,2018-11-16,68
26266,C,3021,2018-11-17,689
26267,C,3021,2018-11-18,719
26268,C,3021,2018-11-21,35
26269,C,3021,2018-11-22,90
26270,C,3021,2018-11-23,50
26271,C,3021,2018-11-24,378
26272,C,3021,2018-11-25,258
26273,C,3021,2018-11-28,72
26274,C,3021,2018-11-29,80
26275,C,3021,2018-11-30,177
26276,C,3021,2018-12-01,9
26277,C,3021,2018-12-02,240
26278,C,3021,2018-12-05,63
26279,C,3021,2018-12-06,54
26280,C,3021,2018-12-07,172
26281,C,3021,2018-12-08,332
26282,C,3021,2018-12-09,176
26283,C,3021,2018-12-12,120
26284,C,3021,2018-12-13,39
26285,C,3021,2018-12-14,105
26286,C,3021,2018-12-15,259
26287,C,3021,2018-12-16,218
26288,C,3021,2019-01-30,41
26289,C,3021,2019-01-31,48
26290,C,3021,2019-02-01,115
26291,C,3021,2019-02-02,160
26292,C,3021,2019-02-03,191
26293,C,3021,2019-02-06,54
26294,C,3021,2019-02-07,28
26295,C,3021,2019-02-08,38
26296,C,3021,2019-02-09,154
26297,C,3021,2019-02-10,176
26298,C,3021,2019-02-13,75
26299,C,3021,2019-02-14,134
26300,C,3021,2019-02-15,111
26301,C,3021,2019-02-16,30
26302,C,3021,2019-02-17,377
26303,C,3021,2019-02-20,96
26304,C,3021,2019-02-21,52
26305,C,3021,2019-02-22,153
26306,C,3021,2019-02-23,187
26307,C,3021,2019-02-24,456
26308,C,3021,2019-03-06,30
26309,C,3021,2019-03-07,36
26310,C,3021,2019-03-08,69
26311,C,3021,2019-03-09,160
26312,C,3021,2019-03-10,193
26313,C,3021,2019-03-13,38
26314,C,3021,2019-03-14,53
26315,C,3021,2019-03-15,49
26316,C,3021,2019-03-16,217
26317,C,3021,2019-03-17,303
26318,C,3021,2019-03-20,47
26319,C,3021,2019-03-21,19
26320,C,3021,2019-03-22,148
26321,C,3021,2019-03-23,261
26322,C,3021,2019-03-24,185
26323,C,3021,2019-03-27,83
26324,C,3021,2019-03-28,37
26325,C,3021,2019-03-29,75
26326,C,3021,2019-03-30,694
26327,C,3021,2019-03-31,666
26328,C,3021,2019-04-03,59
26329,C,3021,2019-04-04,56
26330,C,3021,2019-04-05,106
26331,C,3021,2019-04-06,539
26332,C,3021,2019-04-07,612
26333,C,3021,2019-04-10,60
26334,C,3021,2019-04-11,62
26335,C,3021,2019-04-12,151
26336,C,3021,2019-04-13,59
26337,C,3021,2019-04-14,196
26338,C,3021,2019-04-17,48
26339,C,3021,2019-04-18,93
26340,C,3021,2019-04-19,560
26341,C,3021,2019-04-20,158
26342,C,3021,2019-04-21,430
26343,C,3021,2019-04-22,279
26344,C,3021,2019-04-24,90
